Gene ID	Gene Name	SRR1027602	SRR1027592	SRR1027598	SRR1027591	SRR1027600	SRR1027596	SRR1027601	SRR1027599	SRR1027605	SRR1027604	SRR1027595	SRR1027594	SRR1027593	SRR1027597	SRR1027603	SRR1027606
ENSG00000254073	IGLVVII-41-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000254075	IGLVV-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254076		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254077	IGLV3-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254079	SRSF3P2	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
ENSG00000254080		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254081	LINC01299	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254083	LINC01591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254084		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000254086		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254087	LYN	61	70	80	68	41	39	34	49	77	9	43	22	9	80	11	64
ENSG00000254088	SLC2A3P4	0	3	1	0	2	0	0	0	1	3	0	2	2	3	1	1
ENSG00000254089		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254090	MTND2P32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000254091		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254092		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254093	PINX1	40	70	45	72	44	58	61	47	92	29	57	43	72	51	29	104
ENSG00000254094		0	1	0	3	1	0	1	0	0	1	0	1	0	0	0	1
ENSG00000254095		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254097	IGKV3D-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254098	IGKV2-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254099		0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2
ENSG00000254101	LINC02055	1	0	0	0	1	0	2	2	1	0	0	1	2	0	0	1
ENSG00000254102		0	0	0	0	0	1	0	0	3	1	3	1	0	0	1	4
ENSG00000254103	PPIAP85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254104		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254105	VENTXP6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000254106	LINC01848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254109	RBPMS-AS1	1	0	3	2	1	0	2	3	1	1	4	2	1	1	0	1
ENSG00000254111		0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
ENSG00000254112		2	3	1	2	1	1	1	2	0	1	2	0	3	2	1	4
ENSG00000254113		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254114	HMGN1P28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254115		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000254118	MTCYBP20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254119	LINC02842	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254120	LINC02155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254122	PCDHGB7	424	293	286	323	520	70	445	497	294	1160	66	128	129	297	1235	284
ENSG00000254123	LINC02839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254124	EEF1A1P37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254126	CD8B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254127	IGLCOR22-1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
ENSG00000254129		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254130	LINC01947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254131		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254132	MTND6P3	1	2	2	2	0	1	0	2	1	0	1	0	1	0	0	1
ENSG00000254134	IGHVII-74-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254135		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254136		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254138		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254139		1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000254141		0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000254143		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254144		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254145		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254146	HMGB1P46	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000254150		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254151	NIPA2P4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000254152	PPIAP84	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254153		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254154	CRYZL2P-SEC16B	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000254156	MTND6P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254157	IGKV2-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254158		0	1	2	3	2	3	0	1	3	2	1	4	3	1	2	2
ENSG00000254160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254161	IGLVIV-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254162		4	4	2	4	4	2	6	4	5	8	2	7	1	2	7	5
ENSG00000254163		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254164		0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	1
ENSG00000254165		2	0	1	6	0	1	1	0	1	4	0	1	5	1	1	0
ENSG00000254166	CASC19	1	2	0	0	1	0	0	2	1	4	4	1	3	2	3	1
ENSG00000254167	IGHV8-51-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254170		0	0	2	0	1	0	2	1	3	2	2	2	3	2	2	4
ENSG00000254171		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254172	RNU5A-3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254174	IGHV1-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254175	IGLVI-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254176	IGHV3-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254177		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254178		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254180		0	2	0	2	0	0	1	1	0	1	2	0	0	1	3	1
ENSG00000254181	SLC25A51P3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000254182		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254183		0	0	5	2	2	1	2	1	2	0	4	4	1	2	2	1
ENSG00000254185	MAPK6P5	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0
ENSG00000254186		4	4	2	7	0	5	5	1	5	2	2	6	8	3	4	4
ENSG00000254187		0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000254189		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254190		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254192		0	0	2	0	0	0	0	0	0	0	0	0	0	1	5	1
ENSG00000254193		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254194		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254195	TPM3P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254197		0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000254198		54	64	48	64	43	58	47	49	75	96	56	59	64	41	87	75
ENSG00000254200	RPL7AP33	0	7	2	0	4	5	1	1	2	2	3	2	1	2	3	3
ENSG00000254201		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254202		0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000254203	IGHVII-33-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254204		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254205		0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000254206	NPIPB11	11	8	4	7	4	3	14	2	4	25	3	14	17	8	26	7
ENSG00000254207		0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000254208		6	1	1	2	2	1	1	3	6	4	1	10	6	0	4	6
ENSG00000254209	LINC02855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254211	LINC01485	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
ENSG00000254212		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254213	PRXL2AP2	0	0	2	3	1	2	0	4	2	1	2	0	0	0	4	1
ENSG00000254215	IGHVIII-11-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254216		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254219		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254220	IGKV2D-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254221	PCDHGB1	11	12	37	15	3	27	12	7	18	7	17	10	7	26	9	7
ENSG00000254222		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254224		4	0	0	0	2	2	2	0	2	2	0	0	0	0	1	1
ENSG00000254225	BTF3P1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254226	LINC01933	18	9	6	8	9	21	24	11	16	79	23	309	335	6	97	26
ENSG00000254227		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254228	IGHV3-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254229	FAM90A12P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254230		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254231		2	4	4	1	2	0	2	2	2	1	0	0	1	2	1	2
ENSG00000254233	LINC02365	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000254236		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254237		0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0
ENSG00000254238		2	0	0	5	0	2	0	3	1	4	2	0	0	2	1	0
ENSG00000254239		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254240	IGLVI-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254241	MTCO1P47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254242		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254244	PAICSP4	30	50	44	48	28	28	35	37	46	25	41	30	34	39	16	50
ENSG00000254245	PCDHGA3	4	23	5	26	61	0	3	45	7	239	1	41	37	1	240	5
ENSG00000254246		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254247		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254248		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254249		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254251		0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000254252	RPL7P20	3	3	4	2	1	3	0	2	2	3	0	2	5	4	1	2
ENSG00000254253	NACAP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254254		1	0	3	1	1	2	0	0	2	1	2	0	0	2	1	1
ENSG00000254255		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254256	RPSAP71	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000254258		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254260		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254261		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254263		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254264	IGKV3OR22-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254265		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254266	PKIA-AS1	21	12	8	13	29	21	17	26	36	22	24	20	27	8	35	31
ENSG00000254268	RFPL4AP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254270	ERHP1	5	4	7	7	4	6	5	6	15	7	11	9	6	5	9	8
ENSG00000254271	ANK3-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254272	BTF3P3	0	1	0	0	1	0	0	1	1	1	0	1	2	0	2	0
ENSG00000254273		0	0	0	2	1	0	1	0	2	1	0	1	1	0	2	0
ENSG00000254274	TDGF1P5	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0
ENSG00000254275	LINC00824	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
ENSG00000254277		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254278		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254279	IGHVII-1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254283		0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2
ENSG00000254285	KRT8P3	2	1	9	1	0	2	5	1	1	1	2	1	0	10	0	0
ENSG00000254287		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254288		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000254289	IGHV3-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254290		0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	1
ENSG00000254291		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000254292	IGKV2D-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254293		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254294	IMPDH1P6	0	1	2	2	2	1	2	2	5	1	1	3	1	4	1	2
ENSG00000254295		0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254297		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254298		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254299	LINC01944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254300	LINC01111	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0
ENSG00000254302		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254303		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000254305	MRPL9P1	20	10	6	11	13	21	16	26	12	18	13	7	10	6	22	17
ENSG00000254306		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254307		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254308	IGLVIV-59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254309		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254310		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254311	SNRPCP17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254312	MRPL57P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254313		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254314		0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1
ENSG00000254315		0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
ENSG00000254316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254317		0	0	0	1	0	0	0	0	0	4	1	8	7	0	6	0
ENSG00000254319		0	0	0	0	0	1	0	1	0	0	3	1	1	0	0	0
ENSG00000254320		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254321		1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254324	MIR151A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254325		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254326	IGHV7-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254328		0	2	1	0	1	0	0	0	1	0	1	1	1	0	0	0
ENSG00000254329	IGHVII-60-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254330		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254331	CKS1BP7	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
ENSG00000254332		1	3	0	3	0	2	0	0	1	2	2	0	0	4	0	0
ENSG00000254333	NDST1-AS1	0	0	0	2	0	0	1	1	1	0	1	0	1	1	1	4
ENSG00000254334		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254335	CDH12P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254336		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000254337		0	1	0	0	0	2	0	0	1	0	3	0	0	1	0	0
ENSG00000254338	MAFA-AS1	2	3	2	9	2	8	0	6	0	12	4	8	6	1	12	1
ENSG00000254339		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254340		0	0	0	1	2	1	2	0	0	2	0	3	1	1	3	0
ENSG00000254341	SNORD87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254342		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254343		2	6	10	3	4	8	3	2	5	26	2	3	3	6	15	7
ENSG00000254344	LINC01288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254345	IGKV2D-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254346	MTND1P6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254347		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254348		4	2	3	3	6	0	8	2	4	1	0	2	0	0	1	3
ENSG00000254349	MIR2052HG	5	4	4	1	7	5	1	1	7	0	8	0	0	0	3	1
ENSG00000254350		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254351	ARL2BPP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254352		2	5	4	4	0	2	3	4	4	16	0	8	13	2	13	0
ENSG00000254355	IGLVI-68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254357		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254358	CYCSP22	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000254361		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254362		0	0	0	0	0	0	0	0	0	1	1	4	4	0	2	0
ENSG00000254363		3	2	2	4	3	4	1	1	3	0	0	0	2	3	0	2
ENSG00000254364		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254365		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
ENSG00000254366		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254367		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254369	HOXA-AS3	956	687	505	685	712	1208	995	711	1262	499	1237	496	479	536	471	1203
ENSG00000254370		5	9	5	11	3	9	10	5	7	15	3	3	11	8	13	8
ENSG00000254372		0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
ENSG00000254373		34	27	39	23	15	28	28	24	27	25	22	48	26	32	23	31
ENSG00000254376	SOX5P1	0	2	0	1	1	0	0	0	1	1	2	0	1	0	0	1
ENSG00000254377	MIR124-2HG	345	233	94	207	193	232	342	189	304	1048	226	383	386	114	1047	307
ENSG00000254380		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000254381	TUBB8P5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000254383		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254384	MTND6P19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254387	MYL12AP1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
ENSG00000254388	DUTP2	1	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0
ENSG00000254389	RHPN1-AS1	28	62	22	53	23	22	19	23	26	4	17	3	2	29	3	28
ENSG00000254391		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254392		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254394		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254395	IGHV4-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254396		0	0	0	1	2	0	0	0	2	0	0	0	1	1	0	0
ENSG00000254397		0	0	0	0	0	0	0	0	1	2	0	2	3	0	0	0
ENSG00000254398		0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0
ENSG00000254399	GLYATL1P4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
ENSG00000254400		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000254401	LINC02752	0	0	0	1	1	0	2	1	0	2	0	0	2	0	1	2
ENSG00000254402	LRRC24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254403	OR10Y1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254404		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254406		0	1	0	0	0	0	1	0	0	3	0	1	0	0	2	0
ENSG00000254407	PHBP17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000254408	OR4A1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254409		6	3	1	0	1	1	7	1	1	3	3	3	1	3	10	2
ENSG00000254411		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254412		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254413	CHKB-CPT1B	7	7	2	13	4	6	6	3	3	24	3	15	12	0	13	6
ENSG00000254415	SIGLEC14	2	2	1	2	0	0	0	0	0	0	0	1	1	1	0	1
ENSG00000254416	LINC02732	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
ENSG00000254417	LINC02584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254418	SPON1-AS1	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0
ENSG00000254419		1	2	1	3	0	0	0	1	0	5	0	2	5	2	3	0
ENSG00000254420		0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0
ENSG00000254422		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254423		0	1	0	0	0	2	0	0	1	2	0	1	0	0	0	0
ENSG00000254424		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254425		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254427	LINC02696	20	50	14	39	16	26	23	19	33	66	23	25	25	11	66	26
ENSG00000254428		4	9	1	9	2	4	2	2	1	9	4	1	5	2	6	2
ENSG00000254429		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254430	OR6M3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254431		1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254432		0	2	0	1	1	0	1	0	1	1	0	4	2	0	2	1
ENSG00000254433		1	1	0	2	0	0	1	1	2	8	0	14	9	0	10	0
ENSG00000254434		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254436		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000254437		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254438	LINC02683	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2
ENSG00000254440	PBOV1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000254441	EIF2S2P6	4	0	2	0	0	1	1	0	0	2	0	0	0	0	2	1
ENSG00000254442		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254443		0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000254444		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254445	HSPB2-C11orf52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254447	OR7E11P	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000254449	SF3A3P2	27	41	21	38	18	34	24	18	52	30	19	26	34	38	34	37
ENSG00000254450	ALG9-IT1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000254451	CAPS2-AS1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000254452		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254453	NAV2-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254454	RCC2P6	18	21	23	29	15	10	23	13	25	22	13	20	16	18	15	19
ENSG00000254455	HIGD1AP10	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
ENSG00000254456	LINC02699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254457	OR5D2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254458		1	0	1	0	0	0	1	1	0	1	2	0	0	1	0	2
ENSG00000254459		0	2	1	1	2	2	0	1	1	2	2	2	6	1	1	0
ENSG00000254460		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254461		3	14	4	11	6	5	5	3	3	41	4	22	23	4	27	2
ENSG00000254462		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254463	PPIAP41	0	2	0	2	1	0	1	2	2	4	1	3	3	1	4	1
ENSG00000254464	OR4A3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254465	THAP12P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254466	OR4D10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254467		0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1
ENSG00000254468		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254469		19	24	17	19	22	26	15	21	29	19	16	20	17	16	21	26
